year,name,content,area,budget_submitted,budget_approved,account,department,type,vendor
112,,開元元寶里活動中心汰換飲水機、佈告欄及窗簾、增購監視器及跑馬燈,北區,,,"建築及設備 自治行政",民政局,逕洽廠商、共同供應契約,"賀眾企業股份有限公司 新盛鐵工所 立勝裝潢行 群益通訊工程行 藝點光電科技有限公司"
112,,開化里茅港尾段1165-30地號巷道改善,下營區,,,自治行政,民政局,公開招標,廣泰營造有限公司
112,,開化里廣播系統工程,下營區,,,自治行政,民政局,逕洽廠商,和立數位科技有限公司
112,,新化區大坑里南168線邊坡排水改善工程,新化區,,,水利工程,水利局,公開取得報價單或企劃書,百盛土木包工業
112,,新化區大坑里農路(中興段538地號)道路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,達嘉土木工程有限公司
112,,新化區大坑里農路(中興段581地號改善工程),新化區,,,農業工程及農路改善,農業局,公開取得,達嘉土木工程有限公司
112,,新化區太子廟小段1660至1696地號旁農路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,盈勝營造有限公司
112,,新化區北勢里衛生一號大排無名橋旁護岸改善工程,新化區,,,水利工程,水利局,公開招標,百盛土木包工業
112,,新化區正新路191號至正新路206號柏油路面改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區羊林里南173線區道(約0k+930至1k+160)陡降坡AC路面老舊剝落打滑改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區羊林高分38旁新設排水改善工程,新化區,,,工程建築及設備,工務局,公開取得報價單或企劃書,鑫旺土木包工業
112,,新化區那拔林段389-1地號旁農路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,盈勝營造有限公司
112,,新化區那拔林段664地號旁新設排水設施工程,新化區,,,農業工程及農路改善,農業局,公開取得,佳禾土木包工業
112,,新化區那拔林段769-5地號旁排水改善工程(第三期),新化區,,,農業工程及農路改善,農業局,已註銷,
112,,新化區那拔高分26旁農路修繕工程(第二期),新化區,,,農業工程及農路改善,農業局,公開取得中,
112,,新化區東榮里中興路極限運動場前路面改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區武安里老街（中山路至中興路）路面鋪面改善工程,新化區,,,工程建築及設備,工務局,規劃設計中,
112,,新化區武安里健康路47巷36弄道路改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區知義里中興路415巷道路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,琮富土木包工業
112,,新化區知義里南168-1線營區前道路改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區知義里留園園藝盆栽公司旁農路道路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,盈勝營造有限公司
112,,新化區虎源溪護岸礁坑子段541地號護岸基礎補強工程,新化區,,,水利工程,水利局,公開招標,百盛土木包工業
112,,新化區頂山腳段1264地號旁擋土牆及農路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,百盛土木包工業
112,,新化區新太段18至42地號旁道路改善工程,新化區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新化區礁坑子段1376地號、那拔林段1994地號及礁坑39左26旁農路改善工程,新化區,,,農業工程及農路改善,農業局,公開取得,廣泰營造有限公司
112,,新化區礁坑里合興宮旁擋土牆改善工程,新化區,,,工程建築及設備,工務局,公開招標中,
112,,新化區豐榮里中山路627巷排水改善工程,新化區,,,工程建築及設備,工務局,公開招標中,
112,,新化體育公園增設飲水機,新化區,,,建築及設備,民政局,逕洽廠商,賀眾企業股份有限公司
112,,新市區大營段627-7地號旁農路改善工程,新市區,,,農業工程及農路改善,農業局,公開取得,威遠營造股份有限公司
112,,新市區社內產業道路箱涵改善工程,新市區,,,水利工程,水利局,招標作業辦理中,
112,,新市區保濟殿旁緊急排水工程,新市區,,,水利工程,水利局,公開招標,嘉譜營造有限公司
112,,新市區復興路6巷19弄前道路改善工程,新市區,,,工程建築及設備,工務局,公開招標,廣泰營造有限公司
112,,新市區潭頂里潭頂段1057-1地號擋土牆改善工程(第二期),新市區,,,水利工程,水利局,公開招標,方章營造有限公司
112,,新生里活動中心音響燈具汰換,南區,,,"建築及設備 自治行政",民政局,逕洽廠商,"名人電子器材行 琠石企業社 富達家電有限公司"
112,,新建校園安全圍籬工程,白河區,,,教育局(處)土地購置,教育局,辦理招標中,
112,,新增幼兒園安全圍籬,新營區,,,教育局(處)土地購置,教育局,辦理招標中,
112,,新增校園數位化資訊顯示系統,官田區,,,教育局(處)其他設備,教育局,逕洽廠商,南商企業有限公司
112,,新營區民榮里太子路53巷7弄及8弄等道路鋪面改善工程,新營區,,,工程建築及設備,工務局,公開招標,佑昌營造有限公司
112,,新營區南紙里活動中心旁側溝新建工程,新營區,,,工程建築及設備,工務局,公開取得報價單或企劃書中,
112,,新營區茄苳腳中排改善工程,新營區,,,水利工程,水利局,公開招標,騰旺營造有限公司
112,,新營區嘉芳里復興路1112巷等道路鋪面改善工程,新營區,,,工程建築及設備,工務局,公開招標,佑昌營造有限公司
112,,楠西里中興路77巷路面改善,楠西區,,,自治行政,民政局,公開取得,嘉丞營造有限公司
112,,楠西區密枝里雙溪吊橋頭二期工程,楠西區,,,水利工程,水利局,公開招標,方章營造有限公司
112,,楠西區鹿田里保生段151地號旁排水改善工程,楠西區,,,水利工程,水利局,公開招標,古都營造有限公司
112,,楠西區楠西里永興段18地號旁排水改善工程,楠西區,,,水利工程,水利局,招標作業辦理中,
112,,楠西區照興里南183區道改善工程,楠西區,,,工程建築及設備,工務局,公開招標,弘鋅營造有限公司
112,,楠西區照興里茂林野溪排水改善工程,楠西區,,,水利工程,水利局,公開取得報價單或企劃書,仕澂營造有限公司
112,,楠西區龜丹里埔頭仔竹圍溪果園內邊坡及野溪等2處整治工程,楠西區,,,水利工程,水利局,公開招標,方章營造有限公司
112,,楠西區龜丹段1-208地號旁鹽水溪護岸整治工程,楠西區,,,水利工程,水利局,公開招標,方章營造有限公司
112,,裕聖里廁所管路拆除換新及瓷磚整修工程,東區,,,自治行政,民政局,逕洽廠商,山本水電材料行
112,,嘉苳社區活動中心2樓冷氣裝設計畫,後壁區,,,建築及設備,民政局,共同供應契約,冰點空調冷氣股份有限公司
112,,圖書室書櫃優化,麻豆區,,,教育局(處)土地購置,教育局,逕洽廠商,祥發行
112,,彰南里活動中心內部設備更新,南區,,,"建築及設備 自治行政",民政局,逕洽廠商,"三上廣告 上準電子器材行 三橋營造有限公司"
112,,臺南市七股區三股里龍德宮周邊道路路面改善工程,七股區,,,工程建築及設備,工務局,公開招標,再生營造有限公司
112,,臺南市七股區篤加里廣安壇(黑面三媽)南側(南北向)魚塭道路改善工程,七股區,,,漁業建設,農業局,公開招標,金定土木包工業
112,,臺南市仁德區中正西路458巷道路路面改善工程,仁德區,,,農業工程及農路改善,農業局,公開招標,瑞璋土木包工業
112,,臺南市仁德區中正路一段599巷道路改善工程,仁德區,,,農業工程及農路改善,農業局,公開取得,瑞璋土木包工業
112,,臺南市全民國防教育軍事嘉年華,全區,,,農業業務,農業局,公開取得,黑格印染社
112,,臺南市南化區北平里篤加柚農路(林平高分24左5)路面及排水溝改善工程,南化區,,,農業工程及農路改善,農業局,公開取得中,
112,,臺南市柳營區旭山里土坑農路路面及擋土牆改善工程,柳營區,,,農業工程及農路改善,農業局,公開招標,蜂展土木工程有限公司
112,,臺南市柳營區旭山里粘花農路路面及擋土牆改善工程,柳營區,,,農業工程及農路改善,農業局,公開招標,蜂展土木工程有限公司
112,,臺南市麻豆區安正里前班高速公路涵洞304K+492東南側農路改善工程,麻豆區,,,農業工程及農路改善,農業局,公開招標,再生營造有限公司
112,,臺南市麻豆區安業里安業80號之2前農路改善工程,麻豆區,,,農業工程及農路改善,農業局,公開招標,再生營造有限公司
112,,臺南市善化區六分寮中排一0K+600排水護岸改善工程,善化區,,,水利工程,水利局,公開招標,侑珅營造有限公司
112,,臺南市龍崎區區民活動中心內部設備改善計畫,龍崎區,,,自治行政,民政局,逕洽廠商、共同供應契約,"寅勝土木包工業 八國簾巾企業有限公司 日弘百葉窗摺門有限公司 萬潤工程行 大圓油漆工程行"
112,,輔導諮商空間改善,官田區,,,教育局(處)營建及修建工程,教育局,逕洽廠商,"陳正德(自然人) 千和裝潢 貝貝幼教"
112,,賢北里活動中心汰換冷氣機,北區,,,建築及設備,民政局,共同供應契約,冰點空調冷氣股份有限公司
112,,學甲區大灣中排1k＋100至1k＋350排水改善工程(第二期),學甲區,,,水利工程,水利局,公開招標,佳霖土木包工業
112,,學甲區中洲里惠濟宮周邊排水及鋪面修繕工程,學甲區,,,自治行政,民政局,公開取得招標中,
112,,學甲區光華里84橋下南側魚塭道路改善工程,學甲區,,,漁業建設,農業局,公開招標,再生營造有限公司
112,,學甲區光華里中洲段26-10地號魚塭道路改善工程,學甲區,,,漁業建設,農業局,公開招標,再生營造有限公司
112,,學甲區光華里及秀昌里排水箱涵等2處改善工程,學甲區,,,水利工程,水利局,公開招標,佳霖土木包工業
112,,學甲區光華里鹽源排水北側魚塭道路改善工程,學甲區,,,漁業建設,農業局,公開招標,再生營造有限公司
112,,學甲區新達里山寮劉姓庄內道路改善工程,學甲區,,,工程建築及設備,工務局,公開招標,威遠營造有限公司
112,,學甲區新達里中山路88巷路面改善工程,學甲區,,,工程建築及設備,工務局,公開招標,威遠營造股份有限公司
112,,學甲區新達里瓦寮8之1號號旁農路改善工程,學甲區,,,農業工程及農路改善,農業局,公開取得,宏暘土木包工業
112,,學甲區新達里瓦寮永安宮南側魚塭道路改善工程,學甲區,,,漁業建設,農業局,公開招標,再生營造有限公司
112,,學甲區豐和里美豐49-26號西北邊漁業道路路面老舊龜裂,學甲區,,,漁業建設,農業局,公開招標,再生營造有限公司
112,,橋頭港埤排水頂角橋上游護岸改善工程,下營區,,,水利工程,水利局,招標作業辦理中,
112,,龍崎區土崎里凹窯崩塌地處理工程,龍崎區,,,水利工程,水利局,公開招標,上品營造股份有限公司
112,,龍崎區土崎里活動中心欄杆設置工程,龍崎區,,,自治行政,民政局,公開取得,嘉洲土木包工業
112,,龍崎區土崎里烏樹林坡面排水改善工程,龍崎區,,,水利工程,水利局,公開招標,晉旺土木包工業
112,,龍崎區土崎里烏樹林排水改善工程,龍崎區,,,水利工程,水利局,公開招標,晉旺土木包工業
112,,龍崎區土崎里烏樹林農路(水廠高分13右1)改善工程,龍崎區,,,農業工程及農路改善,農業局,公開招標,東奕土木包工業
112,,龍崎區土崎里礁坑農路(土崎高分97)改善工程,龍崎區,,,農業工程及農路改善,農業局,公開招標,晉旺土木包工業
112,,龍崎區土崎里觀音山排水改善工程,龍崎區,,,水利工程,水利局,公開招標,上品營造股份有限公司
112,,龍崎區大坪里大坵園排水改善工程,龍崎區,,,水利工程,水利局,公開招標,仕澂營造有限公司
112,,龍崎區大坪里烏仙崙農路(大坪69右10)改善工程,龍崎區,,,農業工程及農路改善,農業局,公開招標,國誠營造股份有限公司
